,champion,spell1,spell2,win,kills,deaths,assists,totalDamageDealt,item0,item1,item2,item3,item4,item5,item6,perk0,perk1,perk2,perk3,perk4,perk5,statPerk0,statPerk1,statPerk2,championName
7760,126,12,4,False,10,10,5,135912,6692,3042,3142,1033,3111,3035,3364,8230,8226,8210,8237,8304,8345,5005,5008,5003,Jayce
7761,5,4,11,False,9,13,7,158463,6630,6333,3158,3053,3508,1033,3364,8010,9111,9104,8299,8304,8347,5005,5008,5002,XinZhao
7762,147,4,3,False,3,11,14,42691,3853,2055,3011,3108,3158,6617,3364,8465,8401,8473,8453,8345,8347,5008,5008,5002,Seraphine
7763,119,4,7,False,5,12,9,125893,6673,6676,3006,2055,3031,0,3363,9923,8139,8138,8135,8009,9103,5005,5008,5002,Draven
7764,99,4,14,False,8,15,14,100667,3020,2424,4628,6655,3135,0,3364,8229,8226,8210,8236,8313,8316,5007,5008,5002,Lux
7765,17,4,14,True,6,5,6,171103,3135,6655,3089,0,3115,3020,3340,8214,8226,8210,8236,8451,8473,5005,5008,5002,Teemo
7766,121,11,4,True,15,9,14,170345,6692,3142,3134,3158,2055,6694,3364,8112,8143,8138,8135,8233,8232,5008,5008,5002,Khazix
7767,166,4,14,True,23,7,13,141334,3006,6673,3026,3091,3124,3036,3363,8005,8009,9103,8014,8401,8473,5005,5008,5002,Akshan
7768,236,3,4,True,13,8,12,197835,3031,6671,3047,3508,3035,1018,3363,8005,9111,9103,8299,8210,8237,5005,5008,5002,Lucian
7769,267,14,4,True,4,7,33,17052,3853,4005,0,3158,3011,3504,3364,8112,8126,8136,8105,8304,8345,5008,5008,5002,Nami
7770,54,12,4,True,5,4,10,115978,2033,6662,3075,3110,3047,0,3340,8229,8226,8210,8237,8345,8352,5008,5008,5002,Malphite
7771,64,11,4,True,9,4,13,138589,6630,3026,2055,3047,3053,1036,3364,8010,9111,9104,8299,8304,8347,5005,5008,5003,LeeSin
7772,4,12,4,True,10,3,15,118841,3157,3100,6656,2015,3111,1042,3340,8360,8313,8316,8352,8473,8242,5005,5008,5003,TwistedFate
7773,81,7,4,True,11,4,12,99918,3042,3035,1036,6632,3158,3110,3340,8010,8009,9103,8014,8226,8210,5005,5008,5002,Ezreal
7774,412,4,3,True,0,9,20,19491,3857,3117,3190,2055,3109,0,3364,8439,8463,8473,8451,8345,8347,5007,5002,5002,Thresh
7775,429,4,12,False,3,9,1,141763,6673,3036,1038,1053,3006,1018,3363,9923,8139,8138,8135,9104,8009,5005,5008,5003,Kalista
7776,876,4,11,False,3,4,5,178758,6653,2421,3020,4637,3191,0,3364,8128,8126,8138,8135,8234,8232,5005,5008,5002,Lillia
7777,7,14,4,False,1,4,5,58723,2033,3157,6655,3020,0,0,3340,8112,8139,8138,8135,8345,8352,5005,5008,5003,Leblanc
7778,119,4,7,False,10,9,7,164031,6673,3006,3036,3026,3031,1042,3363,9923,8139,8138,8135,8009,9103,5005,5008,5002,Draven
7779,555,4,14,False,7,10,9,26584,3857,3142,3134,3117,6691,3179,3364,9923,8143,8138,8106,8009,9105,5008,5008,5002,Pyke
7780,246,11,4,False,3,9,5,123877,6692,3142,3158,3133,0,1036,3364,8112,8143,8138,8106,8304,8347,5005,5008,5002,Qiyana
7781,117,4,14,False,1,6,2,15369,3853,2065,2055,3158,3916,0,3364,8214,8226,8210,8237,8345,8347,5008,5008,5002,Lulu
7782,99,4,12,False,6,10,2,96082,1056,6655,4629,1082,3158,0,3363,8229,8226,8210,8236,8347,8345,5008,5008,5003,Lux
7783,14,4,12,False,3,14,4,126620,3134,6693,3047,2033,3123,3070,3363,8230,8226,8210,8236,8446,8429,5008,5008,5002,Sion
7784,203,4,7,False,2,9,3,87446,6672,6676,3006,0,0,0,3363,9923,8139,8138,8135,8009,9104,5005,5008,5002,Kindred
7785,21,7,4,True,12,2,7,145993,6695,6671,2421,3072,1031,3047,3363,8005,8009,9103,8014,8304,8345,5005,5008,5002,MissFortune
7786,3,4,12,True,7,5,14,88821,3157,0,6656,3158,1056,1082,3363,8439,8401,8473,8451,8275,8210,5008,5008,5002,Galio
7787,120,11,6,True,17,4,8,156354,6632,2031,6333,3158,3065,1028,3340,8010,9111,9104,8014,8275,8234,5005,5008,5002,Hecarim
7788,266,4,12,True,9,4,7,130380,6630,6333,3047,1054,3053,1033,3340,8010,9111,9105,8299,8473,8453,5008,5008,5002,Aatrox
7789,350,14,3,True,3,0,22,14650,3916,3222,3853,0,6617,1082,3364,8214,8226,8210,8237,8009,8017,5008,5008,5002,Yuumi
7790,875,12,4,False,3,7,0,63486,1054,3111,3153,1028,1036,0,3340,8010,9111,9104,8299,8444,8453,5005,5008,5002,Sett
7791,77,6,11,False,1,6,3,96699,3077,6692,3047,0,0,0,3364,8128,8126,8138,8105,8234,8232,5005,5008,5002,Udyr
7792,246,4,14,False,4,8,3,76760,2031,3142,3158,1036,0,6693,3340,8112,8143,8138,8135,8009,8014,5008,5008,5002,Qiyana
7793,21,4,7,False,2,3,1,84019,1055,1018,6671,3047,3035,0,3340,8229,8226,8233,8237,8304,8345,5005,5008,5002,MissFortune
7794,143,4,14,False,2,3,4,27937,3853,3020,2424,3802,3108,3191,3364,8229,8226,8210,8237,8313,8345,5008,5008,5002,Zyra
7795,82,14,4,True,6,5,1,87425,3191,1082,3047,4633,3076,1056,3340,8010,9111,9105,8299,8473,8453,5005,5008,5002,Mordekaiser
7796,421,4,11,True,5,0,2,110184,0,6693,2031,3053,3047,0,3364,8010,9111,9104,8014,8232,8275,5005,5008,5002,RekSai
7797,39,4,14,True,13,3,1,128338,1055,3153,3047,1036,6673,1029,3364,8010,8009,9104,8299,8473,8242,5005,5008,5002,Irelia
7798,119,4,7,True,2,3,5,73252,1001,3508,6673,2055,1029,0,3363,8005,9111,9103,8014,8139,8135,5005,5008,5002,Draven
7799,117,14,4,True,1,1,9,10700,0,0,3158,1004,3851,2065,3364,8214,8275,8233,8236,8345,8352,5007,5002,5003,Lulu
7800,266,14,4,False,1,8,1,110268,1037,6630,3133,3047,1031,1055,3340,8010,9111,9104,8299,8473,8242,5005,5008,5002,Aatrox
7801,91,11,4,False,11,3,5,169816,6695,3142,3047,6692,3133,3035,3364,8010,9111,9105,8299,8143,8135,5008,5008,5002,Talon
7802,41,14,4,False,5,7,4,140246,6673,2033,3508,3134,3158,1037,3340,8437,8446,8473,8451,8352,8321,5008,5008,5003,Gangplank
7803,45,7,4,False,3,9,9,71766,1056,3157,3020,2031,6656,0,3340,8229,8275,8210,8236,8009,8014,5005,5008,5001,Veigar
7804,412,4,14,False,4,8,8,20976,3190,3117,3050,3857,1029,1029,3340,8465,8463,8473,8242,8345,8352,5005,5008,5002,Thresh
7805,92,4,12,True,10,2,2,156363,6333,3071,2421,6692,3123,3158,3363,8010,9111,9104,8299,8210,8236,5008,5008,5002,Riven
7806,234,11,4,True,10,4,6,151200,1031,3026,3047,3153,6673,3133,3364,8010,9111,9104,8014,8304,8347,5005,5008,5002,Viego
7807,517,12,4,True,6,6,8,139600,1082,6656,3157,3158,4629,1052,3340,8010,8009,9105,8299,8345,8347,5008,5002,5002,Sylas
7808,81,4,7,True,6,5,3,159100,3042,6691,0,3158,3508,1031,3363,8010,8009,9103,8014,8226,8210,5005,5008,5002,Ezreal
7809,63,4,14,True,3,7,10,44374,3853,3020,3116,6653,0,0,3364,8128,8126,8120,8106,8237,8226,5008,5008,5003,Brand
7810,82,14,4,True,7,1,2,76457,4633,3157,2031,3076,3047,1028,3340,8010,9111,9105,8299,8473,8453,5005,5008,5002,Mordekaiser
7811,245,11,4,True,7,1,4,169814,2031,3152,2421,3041,3020,0,3364,8128,8139,8138,8135,9104,8014,5005,5008,5002,Ekko
7812,105,4,14,True,5,3,4,68385,2421,2033,1056,3158,3041,6655,3364,8112,8143,8138,8135,9111,8014,5007,5008,5002,Fizz
7813,21,7,4,True,9,1,10,104608,6676,6692,3006,2031,3142,2055,3363,8005,8009,9103,8014,8345,8347,5005,5008,5002,MissFortune
7814,267,14,4,True,0,2,17,12558,3853,3158,0,4005,1004,0,3364,8112,8126,8136,8105,8345,8352,5008,5008,5002,Nami
7815,122,4,6,False,1,7,0,54144,6632,1001,0,3123,0,0,3340,8010,9111,9105,8299,8473,8242,5005,5008,5003,Darius
7816,91,3,11,False,4,6,2,116257,3142,6692,0,3158,0,3155,3364,8112,8143,8138,8134,9111,8014,5005,5008,5002,Talon
7817,711,4,14,False,0,3,3,81904,1056,6653,2031,1082,3020,1052,3340,8128,8139,8138,8135,8236,8233,5008,5008,5003,Vex
7818,498,4,7,False,3,6,0,80584,1055,3508,3006,6670,2055,1037,3363,9923,8139,8138,8135,8009,9103,5005,5008,5002,Xayah
7819,497,14,4,False,0,6,4,7021,3859,2065,0,1001,0,0,3364,8465,8463,8444,8242,8106,8136,5008,5008,5002,Rakan
7820,54,12,4,False,3,5,5,114251,3075,0,3047,6662,3110,0,3340,8229,8226,8210,8236,8429,8451,5008,5008,5002,Malphite
7821,72,4,11,False,2,9,13,104868,6664,3742,3158,1057,1028,0,3364,8124,8126,8138,8134,8234,8275,5005,5008,5002,Skarner
7822,238,14,4,False,10,8,3,105756,3071,6692,3158,3123,6694,1036,3364,8112,8139,8138,8106,8210,8236,5008,5008,5002,Zed
7823,157,4,3,False,4,9,7,166889,3072,1055,3033,3006,0,6673,3363,8021,9111,9104,8014,8473,8242,5005,5008,5002,Yasuo
7824,117,14,4,False,3,4,7,27978,3011,3860,3158,2065,0,0,3364,8465,8463,8473,8453,8345,8347,5007,5008,5002,Lulu
7825,114,14,4,True,3,4,7,106227,3133,3047,6632,3181,3044,1037,3363,8010,8009,9104,8299,8446,8444,5005,5008,5002,Fiora
7826,62,4,11,True,14,4,14,156299,3157,3053,0,3071,6632,3047,3364,8010,9111,9104,8014,8138,8105,5005,5008,5002,MonkeyKing
7827,34,4,14,True,14,4,7,184606,1052,3157,3040,3020,6653,4637,3363,8112,8126,8138,8135,8009,8014,5005,5008,5002,Anivia
7828,236,7,4,True,4,5,9,127284,3006,6671,3508,1055,3035,1036,3340,8005,8009,9103,8014,8304,8345,5005,5008,5002,Lucian
7829,267,4,14,True,0,5,19,11640,3011,3853,4005,2055,3158,0,3364,8112,8126,8138,8105,8226,8237,5008,5008,5002,Nami
7830,114,14,4,True,5,3,2,75041,2031,6630,1037,3047,3508,0,3340,8010,9111,9104,8299,8242,8446,5005,5008,5002,Fiora
7831,56,4,11,True,6,0,2,117169,0,6631,3044,3158,0,0,3364,8008,9111,9104,8014,8106,8139,5005,5008,5002,Nocturne
7832,3,4,12,True,5,1,5,56548,1054,6656,3111,3191,0,0,3364,8124,8139,8138,8105,8444,8451,5008,5008,5003,Galio
7833,145,4,7,True,2,1,8,78794,3134,6672,1036,0,3006,0,3340,9923,8139,8138,8135,8304,8345,5005,5008,5002,Kaisa
7834,555,4,14,True,9,3,4,19905,3855,6693,3117,3134,1036,1036,3364,9923,8126,8136,8105,8473,8242,5008,5008,5002,Pyke
7835,122,6,4,False,3,7,2,48354,1055,3076,2031,3047,6632,0,3340,8010,9111,9105,8299,8444,8242,5005,5008,5002,Darius
7836,245,4,11,False,1,1,0,88660,0,2031,2055,1028,1082,3145,3364,8128,8143,8138,8106,8210,8236,5005,5008,5002,Ekko
7837,17,4,14,False,0,4,2,62430,1001,3115,1033,4635,1055,0,3340,8005,9111,9104,8299,8126,8135,5005,5008,5003,Teemo
7838,236,4,7,False,1,10,1,48166,6670,1018,1042,1001,1036,1037,3340,8005,9111,9104,8014,8135,8143,5005,5008,5002,Lucian
7839,143,14,4,False,3,5,0,29198,3853,1082,3020,3157,3802,0,3364,8229,8226,8210,8237,8139,8106,5008,5008,5002,Zyra
7840,62,12,4,False,2,8,3,56264,1054,6632,3111,3123,3044,1028,3340,8010,9111,9104,8299,8473,8451,5005,5008,5003,MonkeyKing
7841,9,11,4,False,6,6,1,105313,3157,2031,3916,1028,6653,3020,3330,8112,8126,8138,8106,8313,8347,5008,5008,5001,Fiddlesticks
7842,10,12,4,False,3,6,4,108931,2421,3916,1054,4633,3115,3006,3340,8021,9101,9104,8299,8444,8451,5005,5003,5002,Kayle
7843,51,7,4,False,2,7,5,81336,6691,3006,3134,1018,0,0,3363,8128,8139,8138,8106,8226,8210,5005,5008,5002,Caitlyn
7844,53,4,14,False,0,6,6,12987,3067,2055,3117,4642,0,3859,3364,8439,8463,8444,8451,8009,9105,5007,5003,5002,Blitzcrank
7845,8,6,14,True,9,1,9,147066,3041,3152,4629,3108,3158,0,3364,8214,8275,8234,8237,9105,8299,5008,5002,5001,Vladimir
7846,120,14,11,True,9,5,9,103267,6632,2031,3133,3053,1028,3111,3364,8010,9111,9105,8014,8429,8242,5005,5008,5002,Hecarim
7847,238,4,14,True,7,1,8,142863,6693,3142,3133,3067,3111,3123,3364,8112,8139,8138,8106,8429,8451,5008,5008,5003,Zed
7848,498,7,4,True,4,4,19,147409,3158,3142,3042,6692,1036,0,3363,8214,8226,8210,8236,8345,8304,5005,5008,5002,Xayah
7849,497,14,4,True,4,2,19,25329,3067,2065,3860,3050,3114,3158,3364,8465,8463,8473,8453,8304,8345,5008,5003,5002,Rakan
7850,777,4,12,False,5,7,7,164845,3026,3033,3006,1018,6673,0,3340,8010,9111,9104,8299,8242,8473,5005,5008,5002,Yone
7851,876,4,11,False,8,8,7,153169,3157,1082,4632,3158,3165,6653,3364,8128,8126,8138,8135,8275,8234,5005,5008,5003,Lillia
7852,157,14,4,False,5,7,3,149015,3033,3031,1031,1054,3006,6673,3340,8010,9111,9104,8014,8453,8444,5005,5008,5003,Yasuo
7853,222,1,4,False,7,11,9,92046,6672,3085,2055,3006,3035,1018,3363,8008,8009,9103,8017,8304,8345,5005,5008,5002,Jinx
7854,117,4,7,False,0,10,15,16647,6617,2055,3860,3158,3114,1033,3364,8214,8226,8210,8237,8473,8453,5007,5008,5002,Lulu
7855,875,12,4,True,4,6,2,136683,1028,0,6630,3047,6609,3153,3340,9923,8126,8138,8135,9104,8299,5005,5008,5002,Sett
7856,9,11,4,True,7,4,14,171002,3157,1026,4630,3116,6653,3020,3330,8112,8126,8138,8106,8313,8347,5008,5008,5001,Fiddlesticks
7857,166,4,14,True,17,4,5,137938,6676,6672,3140,3047,3031,1018,3363,8005,8009,9105,8299,8242,8473,5005,5008,5002,Akshan
7858,202,4,7,True,8,6,9,192716,6671,3009,6676,3031,3086,0,3363,8021,8009,9103,8014,8345,8352,5008,5008,5002,Jhin
7859,142,14,4,True,7,5,12,59807,6655,3853,3108,3020,1082,4628,3364,8214,8275,8210,8237,8313,8347,5008,5008,5002,Zoe
7860,92,12,4,True,11,5,10,171776,6630,3026,3071,3044,3111,3123,3364,8010,9111,9105,8014,8453,8473,5007,5008,5002,Riven
7861,9,11,4,True,9,1,13,188480,3157,2031,3135,3165,6653,3020,3330,8112,8126,8138,8106,8313,8347,5008,5008,5003,Fiddlesticks
7862,105,4,14,True,7,2,8,116296,3100,3157,3158,0,3041,6655,3364,8112,8143,8138,8135,9111,8014,5007,5008,5002,Fizz
7863,236,4,3,True,8,7,8,196173,3006,6671,3508,3031,1036,1036,3363,8005,8009,9103,8014,8304,8345,5005,5008,5002,Lucian
7864,267,4,14,True,3,2,22,23054,2421,3853,3011,6617,3108,3158,3364,8214,8226,8234,8232,8345,8347,5008,5008,5002,Nami
7865,154,4,12,False,4,9,5,153565,3068,3065,4637,3076,3158,2055,3340,8437,8446,8444,8453,8299,9105,5005,5002,5001,Zac
7866,141,4,11,False,6,5,3,265692,6029,6609,3142,3042,3111,3814,3363,8128,8143,8138,8105,8304,8347,5008,5008,5003,Kayn
7867,91,4,14,False,4,9,2,96562,3142,6692,3123,3158,3134,1037,3364,8112,8139,8138,8105,8233,8224,5008,5008,5003,Talon
7868,119,3,4,False,3,8,3,191499,1038,3036,6676,3006,1018,6673,3363,8005,9111,9104,8014,8275,8233,5005,5008,5002,Draven
7869,412,14,4,False,0,7,10,19984,3860,3076,2055,3190,1057,3117,3364,8465,8463,8473,8242,8345,8306,5005,5003,5002,Thresh
7870,39,12,4,False,0,5,1,42488,2033,1053,1055,1043,0,1037,3340,8010,9111,9105,8299,8345,8352,5005,5008,5002,Irelia
7871,9,11,4,False,1,1,0,70811,2423,2031,0,0,6653,3020,3330,8112,8126,8138,8106,8313,8347,5008,5008,5003,Fiddlesticks
7872,238,14,4,False,1,3,1,38539,6692,1001,2055,1036,1036,0,3364,8112,8139,8138,8106,8210,8237,5008,5008,5003,Zed
7873,498,4,7,False,0,4,0,35699,1055,3006,0,1037,0,6670,3340,8008,8009,9103,8014,8139,8135,5005,5008,5002,Xayah
7874,497,3,4,False,0,4,0,6300,3859,3067,0,3158,0,0,3364,8465,8463,8473,8242,8136,8106,5005,5002,5001,Rakan
7875,875,12,4,True,6,2,0,61133,1055,6631,3044,3047,0,0,3340,8010,9111,9105,8299,8473,8451,5005,5008,5002,Sett
7876,234,11,4,True,3,0,6,87106,0,3047,3153,0,2031,0,3364,8010,9111,9104,8014,8304,8347,5005,5008,5002,Viego
7877,7,14,4,True,5,0,2,49574,2033,6655,1082,3020,3067,0,3364,8112,8139,8138,8135,8345,8352,5005,5008,5002,Leblanc
7878,202,3,4,True,3,0,3,59680,6671,2003,3009,3134,1037,0,3363,8124,8139,8138,8134,8009,9103,5008,5008,5002,Jhin
7879,412,4,14,True,0,0,5,11147,3859,3105,3117,0,0,0,3364,8439,8463,8473,8451,8347,8345,5005,5002,5002,Thresh
7880,240,12,14,False,2,9,4,96396,3748,3068,1055,1001,0,0,3340,8437,8446,8429,8242,9105,9111,5005,5008,5002,Kled
7881,39,4,14,False,4,8,2,99592,2055,3153,3111,1055,6673,1036,3340,8010,9111,9104,8299,8473,8453,5005,5008,5003,Irelia
7882,20,11,4,False,2,5,5,95288,3111,3068,3065,0,0,0,3340,8230,8275,8234,8232,8304,8410,5008,5008,5001,Nunu
7883,81,3,4,False,1,6,5,107055,2055,3111,3078,3042,1029,1055,3363,8010,8009,9103,8014,8226,8236,5005,5008,5002,Ezreal
7884,43,14,4,False,2,4,3,37767,4005,6616,3853,0,3158,0,3364,8214,8226,8210,8237,8444,8242,5008,5008,5002,Karma
7885,103,12,4,True,2,3,10,103150,3165,1052,1082,3158,1029,6655,3364,8112,8139,8138,8134,8210,8226,5007,5008,5002,Ahri
7886,9,11,4,True,9,1,8,162980,3157,2031,0,3165,6653,3020,3330,8112,8126,8138,8106,8313,8347,5008,5008,5003,Fiddlesticks
7887,875,14,4,True,10,1,4,149415,1055,1037,6630,3047,6333,3053,3364,8010,9111,9104,8299,8473,8453,5005,5008,5002,Sett
7888,202,7,4,True,7,4,8,119218,1055,2055,6671,3094,3009,3036,3363,8021,9111,9103,8014,8233,8236,5005,5008,5002,Jhin
7889,101,3,4,True,4,2,12,37211,6655,2031,3853,3020,1052,1052,3364,8229,8275,8233,8237,8126,8135,5008,5008,5002,Xerath
7890,75,12,4,False,3,6,2,94190,1029,6632,3158,3065,1054,1029,3363,8021,9111,9103,8299,8473,8242,5007,5002,5003,Nasus
7891,234,4,11,False,1,10,4,73044,6672,2031,3111,1036,0,0,3364,8010,9111,9104,8017,8304,8347,5005,5008,5002,Viego
7892,61,4,14,False,1,5,6,67759,1056,6653,3070,2055,3020,1058,3363,8214,8226,8210,8236,8304,8347,5007,5008,5002,Orianna
7893,18,4,7,False,7,10,0,71862,6672,3006,3094,3123,0,0,3363,9923,8139,8138,8135,9111,9104,5005,5008,5002,Tristana
7894,117,4,14,False,2,4,6,10479,3853,3117,6616,3105,3067,0,3364,8214,8224,8210,8236,8463,8453,5008,5008,5002,Lulu
7895,82,14,4,True,11,2,3,153988,3041,3047,3157,4633,3165,3108,3340,8010,9111,9104,8299,8138,8135,5008,5008,5002,Mordekaiser
7896,421,4,11,True,5,1,12,111745,2420,6693,2031,3053,3006,1031,3364,8010,9111,9104,8014,8275,8234,5005,5008,5002,RekSai
7897,875,21,4,True,6,3,3,70094,6672,3153,0,3111,0,1028,3340,9923,8126,8138,8135,8401,8473,5005,5008,5003,Sett
7898,67,4,7,True,11,2,4,95098,3046,3006,6673,3124,0,0,3340,8005,9111,9103,8014,8139,8138,5005,5008,5002,Vayne
7899,43,3,4,True,2,6,11,39348,6655,3853,2031,3020,3067,1082,3364,8229,8226,8210,8237,8143,8138,5007,5008,5001,Karma
7900,82,4,14,False,3,8,0,67273,1056,4633,3076,3047,1052,1028,3340,8010,9111,9105,8299,8473,8453,5005,5008,5002,Mordekaiser
7901,19,4,11,False,2,8,3,66034,6632,2031,3047,3077,1028,0,3340,8005,9111,9104,8299,8138,8106,5005,5008,5002,Warwick
7902,99,4,14,False,1,7,1,30030,1056,2033,6655,0,1001,0,3340,8128,8126,8138,8106,8009,8014,5008,5008,5002,Lux
7903,51,4,7,False,5,5,3,82553,3006,1037,6672,1055,2055,3134,3340,8021,8009,9103,8014,8139,8135,5005,5008,5002,Caitlyn
7904,711,4,14,False,3,7,3,20885,3853,6655,3020,0,0,0,3364,8112,8126,8138,8106,8226,8210,5005,5008,5002,Vex
7905,6,4,14,True,9,3,7,101980,3748,1033,3111,1055,3181,3123,3340,8010,9111,9105,8299,8473,8401,5008,5008,5003,Urgot
7906,9,11,4,True,9,2,10,139991,3157,2031,2055,4630,6653,3020,3330,8112,8126,8138,8106,8313,8347,5008,5008,5003,Fiddlesticks
7907,234,4,14,True,12,2,1,76598,1055,6673,3508,3111,1018,0,3340,8010,9111,9104,8299,8473,8453,5005,5008,5003,Viego
7908,18,7,4,True,4,5,4,58319,1055,6672,3006,3086,1036,1036,3340,8005,9111,9103,8014,8429,8453,5005,5008,5001,Tristana
7909,16,4,14,True,1,2,8,10849,6617,3853,3158,3067,1004,0,3340,8214,8226,8210,8237,8473,8453,5008,5008,5002,Soraka
7910,6,4,14,True,9,4,4,119693,3071,3748,3111,3044,1055,1037,3340,8010,9111,9105,8299,8473,8401,5008,5008,5002,Urgot
7911,9,11,4,True,11,6,8,123372,3157,2031,4630,3165,6653,3158,3330,8112,8126,8138,8106,8313,8347,5008,5008,5003,Fiddlesticks
7912,25,7,4,True,5,3,5,93748,6653,3020,3157,1056,3916,1026,3340,8229,8226,8210,8237,8313,8345,5008,5008,5003,Morgana
7913,21,4,7,True,4,3,6,93107,1055,3006,3142,1037,0,6692,3340,8021,8009,9103,8014,8345,8304,5005,5008,5002,MissFortune
7914,99,4,14,True,2,3,6,35152,6655,3853,3158,1058,0,0,3340,8229,8226,8210,8237,8345,8347,5008,5008,5002,Lux
7915,98,4,12,False,4,6,4,45545,1054,3068,0,3047,3076,1011,3340,8437,8401,8429,8451,8126,8106,5008,5008,5002,Shen
7916,141,4,11,False,5,10,5,80862,6630,3111,1036,3142,0,0,3364,8128,8143,8138,8134,8304,8347,5008,5008,5003,Kayn
7917,69,4,3,False,1,6,1,32314,3070,6653,1052,1058,0,0,3340,8010,8009,9105,8299,8139,8135,5007,5008,5003,Cassiopeia
7918,22,4,7,False,4,7,5,67677,1055,3006,6673,3051,1033,1036,3340,9923,8126,8138,8135,8345,8410,5005,5008,5002,Ashe
7919,350,14,3,False,4,2,4,10227,6617,3851,6616,1004,0,0,3340,8214,8226,8210,8237,8009,8017,5008,5008,5002,Yuumi
7920,86,4,14,False,6,7,3,133543,3071,6632,3006,3033,0,0,3364,8010,9111,9105,8299,8429,8451,5008,5008,5002,Garen
7921,103,4,14,False,5,6,7,84415,1056,6656,3020,4628,1082,1052,3364,8112,8139,8138,8106,8226,8210,5005,5008,5003,Ahri
7922,48,11,4,False,5,6,10,85779,3748,1028,6632,0,3047,0,3363,8005,9111,9104,8014,8304,8347,5005,5008,5002,Trundle
7923,21,3,4,False,2,5,1,92664,2031,6676,1036,3070,1001,6692,3363,8128,8139,8138,8106,9103,8014,5005,5008,5002,MissFortune
7924,22,3,4,False,2,4,5,40865,3853,4005,3145,1058,3158,0,3364,8128,8139,8120,8106,8014,8009,5008,5008,5002,Ashe
7925,6,4,14,True,9,5,2,208289,3181,6630,3047,1055,3071,3748,3340,8010,9111,9103,8299,8473,8401,5008,5008,5002,Urgot
7926,35,11,14,True,5,2,3,155125,3134,3142,1018,3006,1037,6691,3364,8128,8143,8138,8105,8234,8232,5005,5008,5002,Shaco
7927,45,12,4,True,9,8,2,113106,3020,3089,6656,1082,1026,1052,3364,8124,8139,8138,8134,8210,8232,5007,5008,5001,Veigar
7928,51,7,4,True,4,2,7,111527,1018,6672,3006,2015,6676,0,3363,8128,8139,8138,8106,9104,8009,5008,5003,5002,Caitlyn
7929,111,4,14,True,1,4,8,43138,3111,3190,3860,3024,3082,0,3364,8465,8401,8444,8453,8304,8347,5008,5008,5003,Nautilus
7930,24,4,12,False,1,9,4,194389,6632,2033,3111,3153,3181,3044,3340,8010,9111,9105,8014,8237,8226,5005,5008,5002,Jax
7931,121,4,11,False,7,10,3,155063,2420,3142,6692,3814,0,3047,3364,8128,8143,8138,8135,8233,8232,5008,5008,5002,Khazix
7932,711,14,4,False,8,7,5,127034,3157,4628,3020,6656,1058,1056,3363,8112,8139,8138,8106,8345,8352,5005,5008,5003,Vex
7933,18,7,4,False,9,11,6,180942,3006,3140,6672,3031,3046,3036,3340,9923,8139,8138,8135,9111,9104,5005,5008,5002,Tristana
7934,79,4,14,False,4,10,14,87495,3158,6656,4629,3853,3165,0,3364,8229,8226,8210,8237,8345,8347,5007,5008,5002,Gragas
7935,82,14,4,True,15,7,17,232134,4629,4401,3157,4633,3047,4637,3340,8010,9111,9104,8299,8446,8453,5008,5008,5002,Mordekaiser
7936,421,4,11,True,10,5,11,183961,2055,6693,3026,1033,3053,3047,3364,8010,9111,9104,8014,8275,8232,5005,5008,5002,RekSai
7937,126,14,4,True,12,3,4,259522,6694,3026,3134,3042,6692,3111,3340,8230,8226,8233,8236,8304,8345,5008,5008,5003,Jayce
7938,429,14,4,True,5,9,9,130130,1055,6673,3006,3085,3091,0,3340,9923,8139,8138,8135,9104,9111,5007,5008,5001,Kalista
7939,201,14,4,True,5,5,18,32512,3857,3190,3117,3109,3742,0,3364,8465,8446,8473,8451,8345,8347,5007,5002,5001,Braum
7940,62,4,12,False,2,8,3,84540,1011,6632,3047,3077,0,0,3340,8010,9111,9104,8299,8451,8444,5005,5008,5002,MonkeyKing
7941,5,4,11,False,2,9,3,94603,1028,6630,2055,1037,1001,3044,3364,8010,9111,9104,8014,8143,8135,5005,5008,5002,XinZhao
7942,103,14,4,False,6,6,4,76119,1056,6655,3020,1082,4628,1052,3340,8112,8139,8138,8106,8226,8210,5005,5008,5003,Ahri
7943,498,4,3,False,5,6,6,109084,1055,6692,3042,3035,0,3158,3340,8214,8226,8210,8237,8304,8345,5005,5008,5002,Xayah
7944,350,7,14,False,1,7,8,10997,3853,6617,3011,3114,0,0,3364,8214,8226,8210,8236,8009,8017,5008,5008,5002,Yuumi
7945,164,14,12,True,11,2,11,111409,6632,6333,2420,3026,1054,3047,3340,8437,8401,8444,8453,8304,8345,5008,5008,5002,Camille
7946,91,4,11,True,15,4,14,161982,3814,3133,3158,0,6692,3142,3364,8124,8143,8138,8134,8321,8347,5008,5008,5002,Talon
7947,99,12,4,True,6,2,8,138611,3020,1058,0,6655,4628,1056,3363,8229,8226,8210,8236,8304,8347,5005,5008,5003,Lux
7948,119,4,1,True,1,5,5,134952,1055,3134,6693,3006,3508,0,3340,9923,8139,8138,8135,9111,9103,5005,5008,5002,Draven
7949,201,14,4,True,2,3,17,15149,3855,3190,2055,3111,3076,1028,3364,8465,8463,8473,8242,8345,8347,5007,5002,5003,Braum
7950,84,14,12,False,9,11,7,81106,3152,0,3020,3089,3165,0,3363,8010,8009,9105,8299,8444,8242,5008,5008,5002,Akali
